"AppellationDorigineControlee","Lait","Type","AireDeProduction","AnneeDobtentionDeLAOC","CI","Departement","Commune","Aire geographique","IDA"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64132","PYRENEES-ATLANTIQUES","Bizanos","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64131","PYRENEES-ATLANTIQUES","Biron","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64130","PYRENEES-ATLANTIQUES","Biriatou","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64129","PYRENEES-ATLANTIQUES","Billere","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64128","PYRENEES-ATLANTIQUES","Bilheres","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64127","PYRENEES-ATLANTIQUES","Bielle","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64126","PYRENEES-ATLANTIQUES","Bidos","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64125","PYRENEES-ATLANTIQUES","Bidart","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64124","PYRENEES-ATLANTIQUES","Bidarray","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64123","PYRENEES-ATLANTIQUES","Bidache","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64122","PYRENEES-ATLANTIQUES","Biarritz","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64120","PYRENEES-ATLANTIQUES","Beyrie-sur-Joyeuse","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64119","PYRENEES-ATLANTIQUES","Beuste","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64117","PYRENEES-ATLANTIQUES","Besingrand","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64116","PYRENEES-ATLANTIQUES","Bescat","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64115","PYRENEES-ATLANTIQUES","Berrogain-Laruns","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64113","PYRENEES-ATLANTIQUES","Bergouey-Viellenave","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64112","PYRENEES-ATLANTIQUES","Berenx","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64110","PYRENEES-ATLANTIQUES","Beost","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64109","PYRENEES-ATLANTIQUES","Benejacq","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64108","PYRENEES-ATLANTIQUES","Bellocq","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64107","PYRENEES-ATLANTIQUES","Behorleguy","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64106","PYRENEES-ATLANTIQUES","Behasque-Lapiste","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64105","PYRENEES-ATLANTIQUES","Beguios","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64104","PYRENEES-ATLANTIQUES","Bedous","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64102","PYRENEES-ATLANTIQUES","Bayonne","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64101","PYRENEES-ATLANTIQUES","Baudreix","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64289","PYRENEES-ATLANTIQUES","Bastide-Clairence","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64099","PYRENEES-ATLANTIQUES","Bastanes","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64100","PYRENEES-ATLANTIQUES","Bassussarry","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64097","PYRENEES-ATLANTIQUES","Barzun","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64096","PYRENEES-ATLANTIQUES","Barraute-Camu","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64094","PYRENEES-ATLANTIQUES","Bardos","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64093","PYRENEES-ATLANTIQUES","Barcus","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64092","PYRENEES-ATLANTIQUES","Banca","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64091","PYRENEES-ATLANTIQUES","Baliros","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64086","PYRENEES-ATLANTIQUES","Ayherre","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64085","PYRENEES-ATLANTIQUES","Aydius","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64083","PYRENEES-ATLANTIQUES","Autevielle-Saint-Martin-Bideren","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64082","PYRENEES-ATLANTIQUES","Auterrive","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64081","PYRENEES-ATLANTIQUES","Aussurucq","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64075","PYRENEES-ATLANTIQUES","Audaux","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64072","PYRENEES-ATLANTIQUES","Aubertin","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64071","PYRENEES-ATLANTIQUES","Athos-Aspis","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64069","PYRENEES-ATLANTIQUES","Aste-Beon","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64068","PYRENEES-ATLANTIQUES","Asson","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64067","PYRENEES-ATLANTIQUES","Assat","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64066","PYRENEES-ATLANTIQUES","Ascarat","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64065","PYRENEES-ATLANTIQUES","Ascain","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64064","PYRENEES-ATLANTIQUES","Asasp-Arros","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64062","PYRENEES-ATLANTIQUES","Arudy","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64060","PYRENEES-ATLANTIQUES","Artiguelouve","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64059","PYRENEES-ATLANTIQUES","Artigueloutan","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64058","PYRENEES-ATLANTIQUES","Arthez-d'Asson","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64054","PYRENEES-ATLANTIQUES","Arros-de-Nay","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64051","PYRENEES-ATLANTIQUES","Arraute-Charritte","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64050","PYRENEES-ATLANTIQUES","Arrast-Larrebieu","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64049","PYRENEES-ATLANTIQUES","Aroue-Ithorots-Olhaeby","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64047","PYRENEES-ATLANTIQUES","Arneguy","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64046","PYRENEES-ATLANTIQUES","Armendarits","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64045","PYRENEES-ATLANTIQUES","Arhansus","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64042","PYRENEES-ATLANTIQUES","Argagnon","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64040","PYRENEES-ATLANTIQUES","Arette","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64041","PYRENEES-ATLANTIQUES","Aressy","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64039","PYRENEES-ATLANTIQUES","Aren","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64038","PYRENEES-ATLANTIQUES","Arcangues","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64037","PYRENEES-ATLANTIQUES","Arbus","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64036","PYRENEES-ATLANTIQUES","Arbouet-Sussaute","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64035","PYRENEES-ATLANTIQUES","Arbonne","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64034","PYRENEES-ATLANTIQUES","Arberats-Sillegue","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64033","PYRENEES-ATLANTIQUES","Araux","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64032","PYRENEES-ATLANTIQUES","Araujuzon","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64031","PYRENEES-ATLANTIQUES","Arancou","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64029","PYRENEES-ATLANTIQUES","Aramits","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64026","PYRENEES-ATLANTIQUES","Anhaux","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64025","PYRENEES-ATLANTIQUES","Angous","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64024","PYRENEES-ATLANTIQUES","Anglet","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64023","PYRENEES-ATLANTIQUES","Angaes","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64022","PYRENEES-ATLANTIQUES","Andrein","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64225","PYRENEES-ATLANTIQUES","AnceFeas","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64020","PYRENEES-ATLANTIQUES","Ance","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64019","PYRENEES-ATLANTIQUES","Amorots-Succos","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64018","PYRENEES-ATLANTIQUES","Amendeuix-Oneix","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64017","PYRENEES-ATLANTIQUES","Alos-Sibas-Abense","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64016","PYRENEES-ATLANTIQUES","Aldudes","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64015","PYRENEES-ATLANTIQUES","Aleay-Aleabehety-Sunharette","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64014","PYRENEES-ATLANTIQUES","Ainhoa","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64013","PYRENEES-ATLANTIQUES","Ainhice-Mongelos","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64012","PYRENEES-ATLANTIQUES","Ainharp","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64011","PYRENEES-ATLANTIQUES","Aincille","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64010","PYRENEES-ATLANTIQUES","Aecirits-Camou-Suhast","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64009","PYRENEES-ATLANTIQUES","Ahetze","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64008","PYRENEES-ATLANTIQUES","Ahaxe-Alciette-Bascassan","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64007","PYRENEES-ATLANTIQUES","Agnos","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64006","PYRENEES-ATLANTIQUES","Accous","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64005","PYRENEES-ATLANTIQUES","Abos","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64004","PYRENEES-ATLANTIQUES","Abitain","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","64003","PYRENEES-ATLANTIQUES","Abidos","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","65176","HAUTES-PYRENEES","Ferrieres","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","65032","HAUTES-PYRENEES","Arrens-Marsous","Ossau-Iraty","1477"
"Ossau-Iraty","Brebis","Pâte pressée non cuite","Pyrénées-Atlantiques et Hautes-Pyrénées","1980","65018","HAUTES-PYRENEES","Arbeost","Ossau-Iraty","1477"
"Pouligny-Saint-Pierre","Chèvre","Pâte molle croûte naturelle","Indre","1972","36224","INDRE","Tournon-Saint-Martin","Pouligny-Saint-Pierre","1480"
"Pouligny-Saint-Pierre","Chèvre","Pâte molle croûte naturelle","Indre","1972","36213","INDRE","Sauzelles","Pouligny-Saint-Pierre","1480"
"Pouligny-Saint-Pierre","Chèvre","Pâte molle croûte naturelle","Indre","1972","36197","INDRE","Saint-Hilaire-sur-Benaize","Pouligny-Saint-Pierre","1480"
"Pouligny-Saint-Pierre","Chèvre","Pâte molle croûte naturelle","Indre","1972","36178","INDRE","Saint-Aigny","Pouligny-Saint-Pierre","1480"
"Pouligny-Saint-Pierre","Chèvre","Pâte molle croûte naturelle","Indre","1972","36176","INDRE","Ruffec","Pouligny-Saint-Pierre","1480"
"Pouligny-Saint-Pierre","Chèvre","Pâte molle croûte naturelle","Indre","1972","36173","INDRE","Rosnay","Pouligny-Saint-Pierre","1480"
"Pouligny-Saint-Pierre","Chèvre","Pâte molle croûte naturelle","Indre","1972","36167","INDRE","Preuilly-la-Ville","Pouligny-Saint-Pierre","1480"
"Pouligny-Saint-Pierre","Chèvre","Pâte molle croûte naturelle","Indre","1972","36165","INDRE","Pouligny-Saint-Pierre","Pouligny-Saint-Pierre","1480"
"Pouligny-Saint-Pierre","Chèvre","Pâte molle croûte naturelle","Indre","1972","36137","INDRE","Neons-sur-Creuse","Pouligny-Saint-Pierre","1480"
"Pouligny-Saint-Pierre","Chèvre","Pâte molle croûte naturelle","Indre","1972","36119","INDRE","Merigny","Pouligny-Saint-Pierre","1480"
"Pouligny-Saint-Pierre","Chèvre","Pâte molle croûte naturelle","Indre","1972","36114","INDRE","Mauvieres","Pouligny-Saint-Pierre","1480"
"Pouligny-Saint-Pierre","Chèvre","Pâte molle croûte naturelle","Indre","1972","36113","INDRE","Martizay","Pouligny-Saint-Pierre","1480"
"Pouligny-Saint-Pierre","Chèvre","Pâte molle croûte naturelle","Indre","1972","36105","INDRE","Lureuil","Pouligny-Saint-Pierre","1480"
"Pouligny-Saint-Pierre","Chèvre","Pâte molle croûte naturelle","Indre","1972","36104","INDRE","Lurais","Pouligny-Saint-Pierre","1480"
"Pouligny-Saint-Pierre","Chèvre","Pâte molle croûte naturelle","Indre","1972","36096","INDRE","Linge","Pouligny-Saint-Pierre","1480"
"Pouligny-Saint-Pierre","Chèvre","Pâte molle croûte naturelle","Indre","1972","36087","INDRE","Ingrandes","Pouligny-Saint-Pierre","1480"
"Pouligny-Saint-Pierre","Chèvre","Pâte molle croûte naturelle","Indre","1972","36076","INDRE","Fontgombault","Pouligny-Saint-Pierre","1480"
"Pouligny-Saint-Pierre","Chèvre","Pâte molle croûte naturelle","Indre","1972","36066","INDRE","Douadic","Pouligny-Saint-Pierre","1480"
"Pouligny-Saint-Pierre","Chèvre","Pâte molle croûte naturelle","Indre","1972","36058","INDRE","Concremiers","Pouligny-Saint-Pierre","1480"
"Pouligny-Saint-Pierre","Chèvre","Pâte molle croûte naturelle","Indre","1972","36053","INDRE","Ciron","Pouligny-Saint-Pierre","1480"
"Pouligny-Saint-Pierre","Chèvre","Pâte molle croûte naturelle","Indre","1972","36018","INDRE","Blanc","Pouligny-Saint-Pierre","1480"
"Pouligny-Saint-Pierre","Chèvre","Pâte molle croûte naturelle","Indre","1972","36010","INDRE","Azay-le-Ferron","Pouligny-Saint-Pierre","1480"
"ReblochondeSavoie","Vache","Pâte pressée non cuite","Savoie et Haute-Savoie","1958","73303","SAVOIE","Ugine","ReblochondeSavoie","1481"
"ReblochondeSavoie","Vache","Pâte pressée non cuite","Savoie et Haute-Savoie","1958","73262","SAVOIE","Saint-Nicolas-la-Chapelle","ReblochondeSavoie","1481"
"ReblochondeSavoie","Vache","Pâte pressée non cuite","Savoie et Haute-Savoie","1958","73202","SAVOIE","Plancherine","ReblochondeSavoie","1481"
"ReblochondeSavoie","Vache","Pâte pressée non cuite","Savoie et Haute-Savoie","1958","73186","SAVOIE","Notre-Dame-de-Bellecombe","ReblochondeSavoie","1481"
"ReblochondeSavoie","Vache","Pâte pressée non cuite","Savoie et Haute-Savoie","1958","73154","SAVOIE","Mercury","ReblochondeSavoie","1481"
"ReblochondeSavoie","Vache","Pâte pressée non cuite","Savoie et Haute-Savoie","1958","73123","SAVOIE","Giettaz","ReblochondeSavoie","1481"
"ReblochondeSavoie","Vache","Pâte pressée non cuite","Savoie et Haute-Savoie","1958","73114","SAVOIE","Flumet","ReblochondeSavoie","1481"
"ReblochondeSavoie","Vache","Pâte pressée non cuite","Savoie et Haute-Savoie","1958","73094","SAVOIE","Crest-Voland","ReblochondeSavoie","1481"
"ReblochondeSavoie","Vache","Pâte pressée non cuite","Savoie et Haute-Savoie","1958","73088","SAVOIE","Cohennoz","ReblochondeSavoie","1481"
